Bt11 x 59122 x TC1507 x GA21,SYN-BTØ11-1 x DAS-59122-7 x DAS-Ø15Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
Bt11 x GA21,SYN-BTØ11-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,Agrisure™ GT/CB/LL,mepsps
Bt11 x MIR162 x 5307 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
Bt11 x MIR162 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,Agrisure® Viptera™ 3110,mepsps
Bt11 x MIR162 x MIR604 x 5307 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x SYN-IR6Ø4-5 x SYN-Ø53Ø7-1 xMON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
Bt11 x MIR162 x MIR604 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x SYN-IR6Ø4-5 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,"Agrisure® Viptera™ 3111, Agrisure® Viptera™ 4",mepsps
Bt11 x MIR162 x MIR604 x MON89034 x 5307 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x SYN-IR6Ø4-5 x MON-89Ø34-3 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
Bt11 x MIR162 x MIR604 x TC1507 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x SYN-IR6Ø4-5 x DAS-Ø15Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
Bt11 x MIR162 x MON89034 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x MON-89Ø34-3 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
Bt11 x MIR162 x TC1507 x 5307 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x DAS-Ø15Ø7-1 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
Bt11 x MIR162 x TC1507 x GA21,SYN-BTØ11-1 x SYN-IR162-4 x DAS-Ø15Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,Agrisure™ Viptera 3220,mepsps
Bt11 x MIR604 x 5307 x GA21,SYN-BTØ11-1 x SYN-IR6Ø4-5 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
Bt11 x MIR604 x GA21,SYN-BTØ11-1 x SYN-IR6Ø4-5 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,Agrisure™ 3000GT,mepsps
Bt11 x MIR604 x TC1507 x GA21,SYN-BTØ11-1 x SYN-IR6Ø4-5 x DAS-Ø15Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
Bt11 x MON89034 x GA21,SYN-BTØ11-1 x MON-89Ø34-3 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
Bt11 x TC1507 x GA21,SYN-BTØ11-1 x DAS-Ø15Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
DAS40278 x NK603,DAS-4Ø278-9 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
GA21,MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,"Roundup Ready™ Maize, Agrisure™GT",mepsps
GA21 x MON810,MON-ØØØ21-9 x MON-ØØ81Ø-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,Roundup Ready™ YieldGard™ maize,mepsps
GA21 x T25,MON-ØØØ21-9 x ACS-ZMØØ3-2,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
HCEM485,HCEM485,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,2mepsps
MIR162 x 5307 x GA21,SYN-IR162-4 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
MIR162 x GA21,SYN-IR162-4 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
MIR162 x MIR604 x 5307 x GA21,SYN-IR162-4 x SYN-IR6Ø4-5 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
MIR162 x MIR604 x GA21,SYN-IR162-4 x SYN-IR6Ø4-5 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
MIR162 x MIR604 x TC1507 x 5307 x GA21,SYN-IR162-4 x SYN-IR6Ø4-5 x DAS-Ø15Ø7-1 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
MIR162 x MIR604 x TC1507 x GA21,SYN-IR162-4 x SYN-IR6Ø4-5 x DAS-Ø15Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
MIR162 x NK603,SYN-IR162-4 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MIR162 x TC1507 x 5307 x GA21,SYN-IR162-4 x DAS-Ø15Ø7-1 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
MIR162 x TC1507 x GA21,SYN-IR162-4 x DAS-Ø15Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
MIR604 x 5307 x GA21,SYN-IR6Ø4-5 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
MIR604 x GA21,SYN-IR6Ø4-5 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,Agrisure™ GT/RW,mepsps
MIR604 x NK603,SYN-IR6Ø4-5 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MIR604 x TC1507 x 5307 xGA21,SYN-IR6Ø4-5 x TC1507 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
MIR604 x TC1507 x GA21,SYN-IR6Ø4-5 x TC1507 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
MON801 (MON80100),MON801,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)goxv247
MON802,MON-8Ø2ØØ-7,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)goxv247
MON809,PH-MON-8Ø9-2,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)goxv247
MON810,MON-ØØ81Ø-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,"YieldGard™, MaizeGard™ ",cp4 epsps (aroA:CP4)goxv247
MON810 x MIR162 x NK603,MON-ØØ81Ø-6 x SYN-IR162-4 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,n/a,cp4 epsps (aroA:CP4)
MON810 x MON88017,MON-ØØ81Ø-6 x MON-88Ø17-3,Glyphosate herbicide tolerance,Maize,Zea mays L.,YieldGard™ VT Triple,cp4 epsps (aroA:CP4)
MON810 x NK603 x MIR604,MON-ØØ81Ø-6 x MON-ØØ6Ø3-6 x SYN-IR6Ø4-5,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON832,not available,Glyphosate herbicide tolerance,Maize,Zea mays L.,Roundup Ready™ Maize,cp4 epsps (aroA:CP4)goxv247
MON863 x MON810 x NK603,MON-ØØ6Ø3-6 x MON-ØØ81Ø-6 x MON-ØØ863-5,Glyphosate herbicide tolerance,Maize,Zea mays L.,YieldGard™ Plus with RR,cp4 epsps (aroA:CP4)
MON863 x NK603,MON-ØØ863-5 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,YieldGard™ RW + RR,cp4 epsps (aroA:CP4)
MON87411,MON-87411-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427,MON-87427-7,Glyphosate herbicide tolerance,Maize,Zea mays L.,Roundup Ready™ Maize,cp4 epsps (aroA:CP4)
MON87427 x 59122,MON-87427-7 x DAS-59122-7,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x MON87460 x MON89034 x TC1507 x MON87411 x 59122,MON-87427-7 x MON-8746Ø-4 x MON-89Ø34-3 x DAS-Ø15Ø7-1 x MON-87411-9 x DAS-59122-7,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x MON88017,MON-87427-7 x MON-88Ø17-3,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x MON88017 x 59122,MON-87427-7 x MON-88Ø17-3 x DAS-59122-7,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x MON89034,MON-87427-7 x MON-89Ø34-3,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x MON89034 x 59122,MON-87427-7 x MON-89Ø34-3 x DAS-59122-7,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x MON89034 x MIR162 x MON87411,MON-87427-7 x MON-89Ø34-3 x SYN-IR162-4 x MON-87411-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x MON89034 x MIR162 x NK603,MON-87427-7 x MON-89Ø34-3 x SYN-IR162-4 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,n/a,cp4 epsps (aroA:CP4)
MON87427 x MON89034 x MON88017,MON-87427-7 x MON-89Ø34-3 x MON-88Ø17-3,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x MON89034 x MON88017 x 59122,MON-87427-7 x MON-89Ø34-3 x MON-88Ø17-3 x 59122,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x MON89034 x NK603,MON-87427-7 x MON-89Ø34-3 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x MON89034 x TC1507,MON-87427-7 x MON-89Ø34-3 x DAS-Ø15Ø7-1,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x MON89034 x TC1507 x 59122,MON-87427-7 x MON-89Ø34-3 x DAS-Ø15Ø7-1 x DAS-59122-7,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x MON89034 x TC1507 x MON87411 x 59122,MON-87427-7 x MON-89Ø34-3 x DAS-Ø15Ø7-1 x MON-87411-9 x DAS-59122-7,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x MON89034 x TC1507 x MON87411 x 59122 x DAS40278,MON-87427-7 x MON-89Ø34-3 x DAS-Ø15Ø7-1 x MON-87411-9 x DAS-59122-7 x DAS-4Ø278-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,SmartStax™ Pro x Enlist™,cp4 epsps (aroA:CP4)
MON87427 x MON89034 x TC1507 x MON88017 ,MON-87427-7 x MON-89Ø34-3 x DAS-Ø15Ø7-1 x MON-88Ø17-3,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x MON89034 x TC1507 x MON88017 x 59122,MON-87427-7 x MON-89Ø34-3 x DAS-Ø15Ø7-1 x MON-88Ø17-3 x DAS-59122-7,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x TC1507,MON-87427-7 x DAS-Ø15Ø7-1,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x TC1507 x 59122,MON-87427-7 x DAS-Ø15Ø7-1 x DAS-59122-7,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x TC1507 x MON88017,MON-87427-7 x DAS-Ø15Ø7-1 x MON-88Ø17-3,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87427 x TC1507 x MON88017 x 59122,MON-87427-7 x DAS-Ø15Ø7-1 x MON-88Ø17-3 x DAS-59122-7,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87460 x MON88017,MON-8746Ø-4 x MON-88Ø17-3,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87460 x MON89034 x MON88017,MON-8746Ø-4 x MON-89Ø34-3 x MON-88Ø17-3,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87460 x MON89034 x NK603,MON-8746Ø-4 x MON-89Ø34-3 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON87460 x NK603,MON-8746Ø-4 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON88017,MON-88Ø17-3,Glyphosate herbicide tolerance,Maize,Zea mays L.,YieldGard™ VT™ Rootworm™ RR2,cp4 epsps (aroA:CP4)
MON88017 x DAS40278,MON-88Ø17-3 x DAS-4Ø278-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON89034 x 59122 x MON88017,MON-89Ø34-3 x DAS-59122-7 x MON-88Ø17-3,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON89034 x 59122 x MON88017 x DAS40278,MON-89Ø34-3 x DAS-59122-7 x MON-88Ø17-3 x DAS-4Ø278-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON89034 x GA21,MON-89Ø34-3 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
MON89034 x MON88017,MON-89Ø34-3 x MON-88Ø17-3,Glyphosate herbicide tolerance,Maize,Zea mays L.,Genuity® VT Triple Pro™,cp4 epsps (aroA:CP4)
MON89034 x MON88017 x DAS40278,MON-89Ø34-3 x MON-88Ø17-3 x DAS-4Ø278-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON89034 x NK603,MON-89Ø34-3 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,Genuity® VT Double Pro™,cp4 epsps (aroA:CP4)
MON89034 x NK603 x DAS40278,MON-89Ø34-3 x MON-ØØ6Ø3-6 x DAS-4Ø278-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON89034 x TC1507 x MON88017,MON-89Ø34-3 x DAS-Ø15Ø7-1 x MON-88Ø17-3,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON89034 x TC1507 x MON88017 x 59122,MON-89Ø34-3 x DAS-Ø15Ø7-1 x MON-88Ø17-3 x DAS-59122-7,Glyphosate herbicide tolerance,Maize,Zea mays L.,Genuity® SmartStax™,cp4 epsps (aroA:CP4)
MON89034 x TC1507 x MON88017 x 59122 x DAS40278,MON-89Ø34-3 x DAS-Ø15Ø7-1 x MON-88Ø17-3 x DAS-59122-7 x DAS-4Ø278-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON89034 x TC1507 x NK603,MON-89Ø34-3 x DAS-Ø15Ø7-1 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,Power Core™,cp4 epsps (aroA:CP4)
MON89034 x TC1507 x NK603 x DAS40278,MON-89Ø34-3 x DAS-Ø15Ø7-1 x MON-ØØ6Ø3-6 x DAS-4Ø278-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON89034 x TC1507 x NK603 x MIR162,MON-89Ø34-3 x DAS-Ø15Ø7-1 x MON-ØØ6Ø3-6 x SYN-IR162-4,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
MON89034 x TC1507 x NK603 x MIR162 x DAS40278,MON-89Ø34-3 x DAS-Ø15Ø7-1 x MON-ØØ6Ø3-6 x SYN-IR162-4 x DAS-4Ø278-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,Power Core™ x MIR162 x Enlist™,cp4 epsps (aroA:CP4)
MZHG0JG,SYN-ØØØJG-2,Glyphosate herbicide tolerance,Maize,Zea mays L.,n/a,2mepsps
NK603,MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,Roundup Ready™ 2 Maize,cp4 epsps (aroA:CP4)
NK603 x  MON810 x 4114 x MIR604,MON-00603-6 x MON-00810-6 x DP004114-3 x SYN-IR604-4,Glyphosate herbicide tolerance,Maize,Zea mays L.,Not available,cp4 epsps (aroA:CP4)goxv247
NK603 x MON810,MON-ØØ6Ø3-6 x MON-ØØ81Ø-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,YieldGard™ CB + RR,cp4 epsps (aroA:CP4)
NK603 x T25,MON-ØØ6Ø3-6 x ACS-ZMØØ3-2,Glyphosate herbicide tolerance,Maize,Zea mays L.,Roundup Ready™ Liberty Link™ Maize,cp4 epsps (aroA:CP4)
TC1507 × 59122 × MON810 × MIR604 x NK603,DAS-Ø15Ø7-1 × DAS-59122-7 × MON-ØØ81Ø-6 × SYN-IR6Ø4-5 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,Optimum™ Intrasect Xtreme,cp4 epsps (aroA:CP4)
TC1507 × MON810 × MIR604 × NK603,DAS-Ø15Ø7-1 × MON-ØØ81Ø-6 × SYN-IR6Ø4-5 × MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)goxv247
TC1507 x 5307 x GA21,DAS-Ø15Ø7-1 x SYN-Ø53Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
TC1507 x 59122 x MON810 x NK603,DAS-Ø15Ø7-1 x DAS-59122-7 x MON-ØØ81Ø-6 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,Optimum™ Intrasect XTRA,cp4 epsps (aroA:CP4)
TC1507 x 59122 x MON88017,DAS-Ø15Ø7-1 x DAS-59122-7 x  MON-88Ø17-3,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
TC1507 x 59122 x MON88017 x DAS40278,DAS-Ø15Ø7-1 x DAS-59122-7 x MON-88Ø17-3 x DAS-4Ø278-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
TC1507 x 59122 x NK603,DAS-Ø15Ø7-1 x DAS-59122-7 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,Herculex XTRA™ RR,cp4 epsps (aroA:CP4)
TC1507 x 59122 x NK603 x MIR604,DAS-Ø15Ø7-1 x DAS-59122-7 x MON-ØØ6Ø3-6 x SYN-IR6Ø4-5,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
TC1507 x GA21,DAS-Ø15Ø7-1 x MON-ØØØ21-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,mepsps
TC1507 x MIR162 x NK603,DAS-Ø15Ø7-1 x SYN-IR162-4 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
TC1507 x MIR604 x NK603,DAS-Ø15Ø7-1 x SYN-IR6Ø4-5 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,Optimum™ TRIsect,cp4 epsps (aroA:CP4)
TC1507 x MON810 x MIR162,DAS-Ø15Ø7-1 x MON-ØØ81Ø-6 x SYN-IR162-4,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)goxv247
TC1507 x MON810 x MIR162 x NK603,DAS-Ø15Ø7-1 x MON-ØØ81Ø-6 x SYN-IR162-4 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
TC1507 x MON810 x NK603,DAS-Ø15Ø7-1 x MON-ØØ81Ø-6 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,Optimum™ Intrasect,cp4 epsps (aroA:CP4)
TC1507 x MON810 x NK603 x MIR604,DAS-Ø15Ø7-1 x MON-ØØ81Ø-6 x MON-ØØ6Ø3-6 x SYN-IR6Ø4-5,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
TC1507 x MON88017,DAS-Ø15Ø7-1 x MON-88Ø17-3,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
TC1507 x MON88017 x DAS40278,DAS-Ø15Ø7-1 x MON-88Ø17-3 x DAS-4Ø278-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
TC1507 x NK603,DAS-Ø15Ø7-1 x MON-ØØ6Ø3-6,Glyphosate herbicide tolerance,Maize,Zea mays L.,Herculex™ I RR,cp4 epsps (aroA:CP4)
TC1507 x NK603 x DAS40278,DAS-Ø15Ø7-1 x MON-ØØ6Ø3-6 x DAS-4Ø278-9,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,cp4 epsps (aroA:CP4)
VCO-01981-5,VCO-Ø1981-5,Glyphosate herbicide tolerance,Maize,Zea mays L.,not available,epsps grg23ace5
ZSR500,not available,Glyphosate herbicide tolerance,Polish canola,Brassica rapa,Hysyn 101 RR Roundup-Ready™,cp4 epsps (aroA:CP4)goxv247
ZSR502,not available,Glyphosate herbicide tolerance,Polish canola,Brassica rapa,Hysyn 101 RR Roundup-Ready™,cp4 epsps (aroA:CP4)goxv247
ZSR503,not available,Glyphosate herbicide tolerance,Polish canola,Brassica rapa,Hysyn 101 RR Roundup-Ready™,cp4 epsps (aroA:CP4)goxv247
RBMT22-082,NMK-89896-6,Glyphosate herbicide tolerance,Potato,Solanum tuberosum L.,New Leaf™ Plus Russet Burbank potato,cp4 epsps (aroA:CP4)
RBMT22-186,not available,Glyphosate herbicide tolerance,Potato,Solanum tuberosum L.,New Leaf™ Plus Russet Burbank potato,cp4 epsps (aroA:CP4)
RBMT22-238,not available,Glyphosate herbicide tolerance,Potato,Solanum tuberosum L.,New Leaf™ Plus Russet Burbank potato,cp4 epsps (aroA:CP4)
RBMT22-262,not available,Glyphosate herbicide tolerance,Potato,Solanum tuberosum L.,New Leaf™ Plus Russet Burbank potato,cp4 epsps (aroA:CP4)
DAS44406-6,DAS-444Ø6-6,Glyphosate herbicide tolerance,Soybean,Glycine max L.,not available,2mepsps
DAS68416-4 x MON89788,DAS-68416-4 x MON-89788-1,Glyphosate herbicide tolerance,Soybean,Glycine max L.,not available,cp4 epsps (aroA:CP4)
DAS81419 x DAS44406,DAS-81419-2 x DAS-444Ø6-6,Glyphosate herbicide tolerance,Soybean,Glycine max L.,not available,2mepsps
DP305423 x GTS 40-3-2,DP-3Ø5423-1 x MON-Ø4Ø32-6,Glyphosate herbicide tolerance,Soybean,Glycine max L.,not available,cp4 epsps (aroA:CP4)
DP305423 x MON87708 x MON89788,DP-3Ø5423-1 x MON-877Ø8-9 x MON-89788-1,Glyphosate herbicide tolerance,Soybean,Glycine max L.,not available,cp4 epsps (aroA:CP4)
DP305423 x MON89788,DP-3Ø5423-1 x MON-89788-1,Glyphosate herbicide tolerance,Soybean,Glycine max L.,not available,cp4 epsps (aroA:CP4)
DP356043,DP-356Ø43-5,Glyphosate herbicide tolerance,Soybean,Glycine max L.,Optimum GAT™,gat4601
"FG72 (FGØ72-2, FGØ72-3)",MST-FGØ72-3,Glyphosate herbicide tolerance,Soybean,Glycine max L.,not available,2mepsps
FG72 x A5547-127,MST-FGØ72-3 x ACS-GMØØ6-4,Glyphosate herbicide tolerance,Soybean,Glycine max L.,Liberty Link® GT27™,2mepsps
GTS 40-3-2 (40-3-2),MON-Ø4Ø32-6,Glyphosate herbicide tolerance,Soybean,Glycine max L.,Roundup Ready™ soybean,cp4 epsps (aroA:CP4)
HB4 x GTS 40-3-2,IND-ØØ41Ø-5 x MON-Ø4Ø32-6,Glyphosate herbicide tolerance,Soybean,Glycine max L.,not available,cp4 epsps (aroA:CP4)
MON87701 x MON89788,MON-877Ø1-2 x MON-89788-1 ,Glyphosate herbicide tolerance,Soybean,Glycine max L.,Intacta™ Roundup Ready™ 2 Pro,cp4 epsps (aroA:CP4)
MON87705,MON-877Ø5-6,Glyphosate herbicide tolerance,Soybean,Glycine max L.,Vistive Gold™,cp4 epsps (aroA:CP4)
MON87705 x MON87708 x MON89788,MON-877Ø5-6 x MON-877Ø8-9 x MON-89788-1,Glyphosate herbicide tolerance,Soybean,Glycine max L.,n/a,cp4 epsps (aroA:CP4)
MON87705 x MON89788,MON-877Ø5-6 x MON-89788-1,Glyphosate herbicide tolerance,Soybean,Glycine max L.,not available,cp4 epsps (aroA:CP4)
MON87708,MON-877Ø8-9,Glyphosate herbicide tolerance,Soybean,Glycine max L.,Genuity® Roundup Ready™ 2 Xtend™,cp4 epsps (aroA:CP4)
MON87708 x MON89788,MON-877Ø8-9 x MON-89788-1,Glyphosate herbicide tolerance,Soybean,Glycine max L.,not available,cp4 epsps (aroA:CP4)
MON87708 x MON89788 x A5547-127,MON-877Ø8-9 x MON-89788-1 x ACS-GMØØ6-4,Glyphosate herbicide tolerance,Soybean,Glycine max L.,not available,cp4 epsps (aroA:CP4)
MON87712,MON-87712-4,Glyphosate herbicide tolerance,Soybean,Glycine max L.,Not available,cp4 epsps (aroA:CP4)
MON87751 x MON87701 x MON87708 x MON89788,MON-87751-7 x MON-877Ø1-2 x MON87708 x MON89788,Glyphosate herbicide tolerance,Soybean,Glycine max L.,not available,cp4 epsps (aroA:CP4)
MON87769,MON87769-7,Glyphosate herbicide tolerance,Soybean,Glycine max L.,not available,cp4 epsps (aroA:CP4)
MON87769 x MON89788,MON-87769-7 x MON-89788-1,Glyphosate herbicide tolerance,Soybean,Glycine max L.,not available,cp4 epsps (aroA:CP4)
MON89788,MON-89788-1,Glyphosate herbicide tolerance,Soybean,Glycine max L.,Genuity® Roundup Ready 2 Yield™,cp4 epsps (aroA:CP4)
GTSB77 (T9100152),SY-GTSB77-8,Glyphosate herbicide tolerance,Sugar Beet,Beta vulgaris,InVigor™ sugarbeet,cp4 epsps (aroA:CP4)goxv247
